Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","45","Comoros","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","45","Comoros","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","45","Comoros","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","45","Comoros","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","45","Comoros","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","45","Comoros","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","45","Comoros","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","45","Comoros","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","45","Comoros","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","45","Comoros","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","45","Comoros","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","45","Comoros","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","45","Comoros","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","46","Congo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","27.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","46","Congo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","26.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","46","Congo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","26.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","46","Congo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","31.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","46","Congo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","34.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","46","Congo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","36.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","46","Congo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","35.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","46","Congo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","35.6","F","FAO estimate",""
"FS","Suite of Food Security Indicators","46","Congo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","35.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","46","Congo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","33.7","F","FAO estimate",""
"FS","Suite of Food Security Indicators","46","Congo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","33","F","FAO estimate",""
"FS","Suite of Food Security Indicators","46","Congo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","31.2","F","FAO estimate",""
"FS","Suite of Food Security Indicators","46","Congo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","29.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","46","Congo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","25.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","46","Congo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","25.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","46","Congo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","25.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","46","Congo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","27.4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","46","Congo","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","28","F","FAO estimate",""
"FS","Suite of Food Security Indicators","47","Cook Islands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","47","Cook Islands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","47","Cook Islands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","47","Cook Islands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","47","Cook Islands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","47","Cook Islands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","47","Cook Islands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","47","Cook Islands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","47","Cook Islands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20082010","2008-2010","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","47","Cook Islands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20092011","2009-2011","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","47","Cook Islands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20102012","2010-2012","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","47","Cook Islands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20112013","2011-2013","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","47","Cook Islands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","47","Cook Islands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","47","Cook Islands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","47","Cook Islands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","47","Cook Islands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","47","Cook Islands","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","","NV","Data not available",""
"FS","Suite of Food Security Indicators","48","Costa Rica","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20002002","2000-2002","%","4.8","F","FAO estimate",""
"FS","Suite of Food Security Indicators","48","Costa Rica","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20012003","2001-2003","%","5.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","48","Costa Rica","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20022004","2002-2004","%","5.3","F","FAO estimate",""
"FS","Suite of Food Security Indicators","48","Costa Rica","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20032005","2003-2005","%","5.1","F","FAO estimate",""
"FS","Suite of Food Security Indicators","48","Costa Rica","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20042006","2004-2006","%","4.5","F","FAO estimate",""
"FS","Suite of Food Security Indicators","48","Costa Rica","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20052007","2005-2007","%","4","F","FAO estimate",""
"FS","Suite of Food Security Indicators","48","Costa Rica","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20062008","2006-2008","%","3.9","F","FAO estimate",""
"FS","Suite of Food Security Indicators","48","Costa Rica","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20072009","2007-2009","%","4","F","FAO estimate",""
