TweetID,TimeOfDay,Tweet
1866,3,Think you know K-Pop? - minwookevilvalenstrife: #76 - Super Junior‰€™s Leeteuk once danced naked to ‰€œSorry... http://t.co/Y3qTr3OirM
1867,2,going from 3-on-3 OT hockey to baseball is slow. make something happen. hit someone. plz.
1868,14,"I've ran the Game so long, I should have on dri-fit."
1869,15,@ryan_engh Need 4 more ppl for our fantasy baseball. Plz let anyone know asap Draft is tm at 7pm. 1st come 1st serve https://t.co/z4E0J4zhzE
1870,22,Greens are on!! #thanksgiving #cooking #theygonnabeyummy http://t.co/tyQtqgcrCr
1871,3,"Because sometimes you just have to brag...congrats to @WeaverBaron, 2015 MO state golf champion! #earnedit #proudaunt http://t.co/5DbArIbaZ4"
1872,2,Found this note in another one of my old desks while cleaning out the old Albe's.   Crazy how‰€_ https://t.co/yu3cxWUOcO
1873,14,@robertcourtney Wednesday workout with @bst_athletics‰€_ https://t.co/GHIZJhDlAO
1874,20,bowling sounds fun
1875,5,The right song comes on the radio and it has me doing push-ups mid page of my book off the side of my couch. Win win.
1876,13,@KaliHawk @ChristiesInc VERY impressive EITHER way!!! One must always be STYLIN fencing class!
1877,2,Being the only girl at the gym gives me that extra push to do one more set ’Ê_’±è’Ê_’_»
1878,2,@DancingABC amazing night of dancing
1879,18,It's a beautiful day for the MIAC battle of undefeated football teams in Westland. GPW Liggett up 6-0 over Lutheran Westland. #mhsaafb
1880,1,I walked 2.74 mi with @MapMyWalk. http://t.co/1XxaZnR9mB #walk #walking http://t.co/25xmTXrLHw
1881,18,"Made blueberry pancakes, took kids to park, made lunch, edited photos, cleaned house, caulked tub, kids mess up house. #whydoibothercleaning"
1882,23,"""Which makes her the deadliest woman on earth, with a dodgeball. Show them Fran"""
1883,18,Does Barkley have any rushing yards today? Indiana front 7 is pretty good against the run.
1884,0,Is home recovering from work and TSP bowling
1885,13,thinking about maybe getting another color for my bike what should it be?
1886,18,‰€œ@daoud_nadine: I wanna go night swimming ’Ê_’ü›‰€ù I'm with u on that one ’Ê_’üŒ
1887,21,Having an amazing first day in Key West. Can't wait for the bmx shows tomorrow. #bmx #Thrillerbmx http://t.co/770RxlPfOi
1888,16,Training Day: \nRun: 400\nPCL&amp;J: 15 (#155/#105)\nRun: 400\nFSQ: 15\nRun: 400\nPJ: 15\nFor time http://t.co/GbzHrfcBX0
1889,3,I swear on my grandma I'm done with Everybody ’Ê_’_ø had to walk home from work been walking for going on 3 fucking hours
1890,21,@JeffMossDSR is he wearing golf shoes?!
1891,15,Waiting rather impatiently for my @arborday tree order to ship. I want to get the new trees in the ground asap! #gardening #homesteading
1892,2,Some1 explain to my all these videos wit ppl doin the #RunningManChallenge but the dance they're doin ain't the #runningman  #confused
1893,1,"I'm not going for boyfriend of the year or nothing but I cooked, made her plate cut her pork chop the‰€_ http://t.co/sqdN9WG0CG"
1894,19,June 2013 Bucklebury Horse Camp jump! The campers were amazing this week! @ Constantine Farms http://t.co/z3oCoIgPas
1895,16,Is n tears rite now! This isn't gon work out!
1896,15,Hurry! I've got tbd and I'm late for yoga!
1897,18,#NowPlaying: Where Are You Now (feat. Tamra Keenan) - Kaskade : 29.43 miles @ 17.66 mph #Indoor Cycling #fitness #iSmoothRun
1898,14,"I particularly enjoyed the Iowa Baseball Confederacy, which had the same weirdness/folksiness that made Shoeless Joe/FieldofDreams so great"
1899,3,"Ok I know that everyone else has been playing this game for like a million bajillion years, but I just started playing Temple Run."
1900,1,Sign up now for the U-ADE Premier Basketball Showcase... https://t.co/wwpjtuZVIl @Detspartans
1901,13,Good morning FB family and friends today choose to exercise your Faith and Hope http://t.co/A4RWzKzRlN
1902,0,"I‰€™ll say it again, I think you gotta take running backs in the draft because signing them is a lost cause. Already passed their primes"
1903,0,@ReggieBullock35 Tell chef Wood to hook it up with some chicken ’Ê_’_— he be doing work ’Ê_’±Œ’Ê_’À_
1904,17,H Adams (20:45) and C Lark (20:46) qualify for Girls' State Cross Country. Finish 7th &amp; 8th at Hudson Regionals. #GoCougars @lenaweesports
1905,21,Tonight boot camp and yoga 6:30pm-7:30pm iSweat Studios tonight. 1 FREE MONTH (at Defined‰€_ Tonight boot camp... http://t.co/sMYuVSqvO5
1906,20,So come on get higher \nloosen my lips\nFaith and desire \nand the swing of your hips\nJust pull me down hard\nAnd drown me in love
1907,18,@WWEAJLee is my fav diva in the wrestling world #WWE #LoveBites
1908,2,"@Dpugh54 @AndrewRiceGolf  what about the great coaches of the past that didn't have TM, did they get job done?"
1909,7,It felt so good to good to dance my ass off this weekend but also thank god for the recovery days ’Ê_’ü_
1910,15,The fact that I can rarely walk right now and my class is on the 3rd floor’Ê_’«Ç’Ê_’ü¢
1911,2,"You can learn to live without anyone, you just can't live with re-runs"
1912,1,@RachBankks me2 I'm going to start running all the time .
1913,3,Grand slam walk off to end the perfect afternoon outing whyleeginger @ Comerica Park http://t.co/vbmgYSrL76
1914,3,Re-watching walking dead finale. Like the episode even more this time. #TWD
1915,1,Congrats IKE Soccer for making it to States‰__•üè’Ê_’_™’Ê_’_‰
1916,15,Oh yea oh yea!! dancing åÇ@j_antionette #shoutout2 GA for passing the law to sell alcohol on Sundays!åÈ
1917,13,@DunkinDonuts Dunkin K-cups keep me running so I can work 40 hrs a week &amp; watch the Olympics for another 70 hrs #DunkinKCupPacks #TeamUSA
1918,20,@Kissesfromdomo maybe me n josh will pull up on u one day this week
1919,1,#tbt to that one time we finished the #detroithalfmarathon with great times! #running #couple #sweaty https://t.co/3WvXSDnVb5
1920,23,Little brothers basketball game #proudsister #hesgrowingup #hype #number8
1921,2,"Getting ready for our walk this weekend, great deal at REI, went with Klean Kanteen sport caps https://t.co/SKaTiAHhu8"
1922,3,New Dance For Y'all Called https://t.co/fXofK6YL5X
1923,14,Back at it!! Only did 1 mile today. Starting back slow to get back in my groove. #running #5k Lets get it!!!
1924,13,Everyone at work left to go golf. I must of missed the memo cause I'm still here
1925,2,@ClassAutoBody loves to swim 24/7. Wish she loved to sun bath so I could do it with her:( shes like jaws in the water
1926,19,What a day in baseball
1927,4,#zack#grenke #angels #la #cali #socal #baseball #ballparktour2012 #thebest #thefamily #vacation #iphone4s #i http://t.co/yRKk3IQ9
1928,21,"Now take my hand and we will run away down to this place that I know, how did this night become the enemy"
1929,21,Bro I just went cliff diving ’Ê_’ü©’Ê_’ü_’Ê_’_ˆ
1930,20,They rearranged my Meijer and I walked around aimlessly for about 10 minutes trying to find coffee #notuserfriendly
1931,3,Also I'm pretty baked right now
1932,17,I added a video to a @YouTube playlist https://t.co/kL7OmVXDH5 NRHS Football - 2013 Single Wing Highlights
1933,19,Sometimes football sounds dirty
1934,10,About to walk in this work place
1935,18,@adamjahns maybe Fuller can take his maxi pad off and play football.
1936,17,Air planes RT @_GoGeeGo: What's hyper jumping outta air planes or swimming?
1937,19,I'm done letting you walk all over me. Fuck you.
1938,20,#ClintonRiver gauge near Garfield with Red Run flow added in - from 14 cities in #OaklandCounty tied in directly fo‰€_ https://t.co/PBhBMSN2Ba
1939,18,"""art isn't just paint and music, art is breaking glass and the sounds we make without realizing."" http://t.co/Sk25cqyS (via @rymaldonado)"
1940,14,"I'm at Crosswinds Pool in Novi, MI https://t.co/SvAM9tbhJg"
1941,18,"I cleaned 1 room and it took 45 minutes. ’Ê_’ü“ I still got the kitchen, dining and living room. ’Ê_’ü©"
1942,6,"I wish I had enough money to just run away and start fresh somewhere new. Idc if I'm poor, I would rather be happy than rich."
1943,12,"Good morning from The Delta!\nFarm fields are burned here, near daily, to remove crop remnants. https://t.co/PD2qBYevPc"
1944,22,Getting hit by a golf cart is not an enjoyable experience
1945,15,"Tip of the Day: Regular trims will keep hair in good health during winter months. Every six to eight weeks, to help reduce dry split ends."
1946,19,Using this rig during Ab Finishers Shoot with Mike Whitfield here at XR Gym!  #workout #shoot #gopro‰€_ http://t.co/3WU7FrSes9
1947,16,4-28-11 All the baseball and softball games scheduled for today against Kearsley are postponed until tomorrow.
1948,23,Lol if any freshmen or sophomores walk through the senior hall way with sofees on just know u will not be walking out with them on
1949,19,Big brother helping lil' sis! dylcrisps #shaefferlife #bowling @ Imperial Lanes http://t.co/sdvUlB3lGl
1950,17,Today would be awesome if I still had my pool!!!!! ___
1951,3,Update: it went off two more times. And would stop whenever I walked up to it.
1952,22,Song: Leche (Thomas Schwartz &amp; Fausto Fanizza Vocal Mix) - Sudha @ 12.67 miles #Cycle Ride #fitness #iSmoothRun
1953,21,She's digging Americas Funniest Home Videos on Netflix.  @ Darket Digs http://t.co/X0XBIcbW
1954,1,"Tonight i'm gonna dance, like you were in this room, but I don't wanna dance, if i'm not dancin with you #holyground #tswift"
1955,20,My new bikes name is Biig Freda http://t.co/LwzJKffOaG
1956,19,@carriemitchelll  @Tinamilla18 tomorrow's fishing weather... 75 and mostly sunny!  #purrrrfect’Ê_’_£
1957,21,Song: Down to Nothing (A State of Trance Edit) - Susana &amp; Max Graham @ 86.50 miles #Cycle Ride #fitness #iSmoothRun
1958,21,Got a solid 30 minute history lesson about Toledo hockey from a fan and it was probably the highlight of my day ’Ê_’±Œ’Ê_’À_’Ê_’À’
1959,4,"I fell going up the stairs and I heard my dad from his room ""you alright?"" \neverything but my dignity is. I'm so over falling up/down stairs"
1960,2,@chrissalzman @juliewbee They went on a date and just walked downtown and talked and enjoyed each other!  And ate hair.
1961,2,I really need to stop buying new bikes  everytime mine breaks... #FattyIsBackOnA450 https://t.co/ZhVUZWo6Gx
1962,21,I want some 20-24 inch weave
1963,14,Annie!! 50-40-30-20-10 double unders and sit ups!! Get it boys!
1964,12,Its hot as balls and its 8:30. Why didnt i just go to college and play hockey like a normal me.
1965,20,"#Baylor football deserves the death penalty. Way worse than SMU. It won't happen, but it should."
1966,1,@TonyTQuist @MattZiance who you rooting for Tony? Just good hockey?
1967,1,@RikB_71 hockey sucks ass
1968,22,Steak fajitas for #dinner @ChickSwinga @ReemJundy @JozefMcDiarmid @thechew #cooking https://t.co/OsDObkSlMQ
1969,3,"Hunting, fishing, and loving everyday ’Ê_’_ƒ’Ê_’¡Ÿ’Ê_’_˜ https://t.co/CPGfzMaNTj"
1970,23,@licknord I got tacos once and the looked like they were ran over by a Prius
1971,17,_ fuck the dancing what kinda ice cream truck is that _ they selling ice cream out of a van __ https://t.co/cgrbYGEGVI
1972,0,"DSW\nThis Friday\nAllen Park, MI. \nGet tickets now @ https://t.co/AxrrGvKj5W #Wrestling #detroit #WWERAW #RAW #WWE https://t.co/vjrm1XOBxq"
1973,1,@TEAMTiaraBtc lol all dem kids was running around n loud
1974,17,Tryouts for John Glenn Softball begin 3/14/16 at 4:30PM to 7:PM. Please Meet in Gym 5. https://t.co/uhV7vCKfNb
1975,6,I was getting out the shower and I heard someone quietly walking into the house from the garage. After almost shitting myself I see my tata
1976,22,I don't understand why some women talk about football. I haven't seen any men discussing sandwich making.\n#ShesWifeMaterial  #honestly
1977,2,"Miggy -- still good at baseball, it seems."
1978,1,"'Rollin a blunt' mom walks up..""what are you doing?"" Me:""just chillin"" .. _ .. She walks away lol"
1979,0,Stealing bikes
1980,7,"I'm at Chrysler Warren Truck Assembly Plant in Warren, MI https://t.co/HxtJpmkBZT"
1981,20,I'd much rather work out or play basketball than work but I need money so work it is ’Ê_’_ƒ
1982,12,@royalswerve @ILLCapitano94 @Betty_Shocker Heard this mess the other day and I already don't like One Dance so Tyga is taking an ultimate L.
1983,2,Doing yoga from now on... I need to stretch............OKAY ’Ê_’ü„
1984,0,"I am so not ready for the end of summer, but this weather is perfect for running. Adios humidity! #freepmarathon #halfmarathontraining"
1985,10,All I wanna do is be in the studio cooking up’Ê_’«´
1986,23,@KaylaDempseyyy he's demanding me to call him John cena and is trying to wrestle my dad
1987,19,Combine your passion for #charity and #golf at #OCCollege's Annual Golf for Scholarships on 8/26. #oaklandcounty https://t.co/UkWAfXIXWn
1988,12,Ò@Hunner_Marie: I don't mind getting up early for soccer.Ó
1989,11,just finished a Runtastic run of 2.11 mi in 18m 54s with #Runtastic PRO app: https://t.co/hDzRV5n6CM
1990,4,Shidd but if u want something to work out make it work
1991,14,Your body can react differently to diving every single time. This is why you want to get into the habit of always... http://t.co/6uxeyA4G
1992,19,Hanging with my girls. Rocking @JofitLLC of course. #spaday @EstanciaLaJolla #travel #golf #foodie #California http://t.co/liw2f8KF0q
1993,15,Staying in bed and watching TV all day while Laurisa cleans my dorm’Ê_’ü‚’Ê_’üè
1994,16,burned 650 calories doing 60 minutes of Elliptical Trainer #myfitnesspal
1995,18,A note from varsity girls golf coach Casey Lombard...\nCongrats to the varsity girls golf team for starting the... https://t.co/eVguc0NRvZ
1996,2,"I don't actually walk around thinking I am sick. Frequently though I think ""oh, I must be coming down with something."" Duh! #stupidcancer"
1997,3,Dance fucker dance....
1998,16,"Little Shooters\nThis clinic is an introduction to the sport of basketball, with fun and developmentally appropriate lead-up games and..."
1999,12,Monday night Football !!!!!! ’Ê_’_¬
2000,18,I HATE watching weddings... I just HATE the aisle walk and the Father/Daughter dance. Makes me angry... #PersonalIssues
2001,4,My time running thin day by day it gone been passed me up in a second
2002,4,Worked out to hard at the gym. Oy!
2003,2,Kids get hooked on fishing\n http://t.co/uzGsEzodcg
